Date,Close,High,Low,Open,Volume,MA_7,MA_21,Return,Volatility,Momentum,RSI,MACD,Signal,Target,Stock
2025-06-10,202.0551300048828,203.73004106569937,199.9615101944825,199.99141796230995,54672600.0,201.7375270298549,203.7138918922061,0.006056142857262303,0.01032646071854369,2.4525299072265625,-309.7858366543323,-0.848908331662642,-0.9832461966831153,198.1769256591797,AAPL
2025-06-11,198.1769256591797,203.8795731269679,197.80805305990708,202.88260699920767,60989900.0,201.32164873395647,203.14372180757067,-0.019193793028711492,0.012744056131295112,-1.635025024414034,-392.1444325764019,-1.0698813341567472,-1.0005732241778418,198.5956573486328,AAPL
2025-06-12,198.5956573486328,199.07419684911244,196.7612432530472,198.476026276637,43904600.0,200.74198259626115,202.4918961297898,0.0021129184846335747,0.012185607142322098,-0.747711181640625,-620.3693075129762,-1.1974128528022732,-1.0399411499027282,195.8539886474609,AAPL
2025-06-13,195.8539886474609,199.76209396079904,195.1062640673262,199.12403626091725,51447300.0,199.8347407749721,201.73800005231584,-0.013805280225029914,0.012858287158599529,-4.3866729736328125,1135.6096864988272,-1.502393593113169,-1.1324316385448165,197.81802368164065,AAPL
2025-06-16,197.81802368164065,198.08720880439395,195.9636660151664,196.701426450214,43020700.0,199.51998465401786,201.1194065638951,0.010028057369385612,0.01354324221333198,-3.2700500488280966,-582.6820801340801,-1.5675421636430826,-1.21945374356447,195.0464630126953,AAPL
2025-06-17,195.0464630126953,197.7881200100286,194.6177748569289,196.60172782081943,38856200.0,198.34071568080358,200.3778541201637,-0.014010657964138584,0.011578987712962275,-7.6068572998046875,-213.8093118718225,-1.8218139213969948,-1.3399257791309749,195.9835968017578,AAPL
2025-06-18,195.9835968017578,196.97059871241268,194.4781834746436,195.34553910938877,45394700.0,197.64711216517858,199.79866391136534,0.004804669485349855,0.011816188571023322,-6.221084594726591,-331.1591109334853,-1.9255111624311496,-1.4570428557910098,200.3902130126953,AAPL
2025-06-20,200.3902130126953,201.0880863339216,196.26277341287405,197.63859168364692,96813500.0,197.40926688058036,199.52046348935082,0.022484617502937843,0.015169862205017686,0.368896484375,9786.276910517463,-1.6332873525406058,-1.492291755140929,200.888671875,AAPL
2025-06-23,200.888671875,201.686247808318,198.3563846401482,201.01828233775663,55814300.0,197.7966591971261,199.49245271228608,0.002487441151994396,0.012899175372342019,-2.4126739501953125,-7164.7076828895815,-1.3459610127269457,-1.4630256066581324,199.6923065185547,AAPL
2025-06-24,199.6923065185547,202.82277936444737,199.5926038267289,201.9753521214132,54064000.0,197.9533233642578,199.44212849934897,-0.0059553649555199595,0.013244762650464327,-1.146514892578125,-429.6269575837549,-1.200945749139521,-1.4106096351544102,200.948486328125,AAPL
2025-06-25,200.948486328125,203.052085424857,200.0113357524488,200.8388194477268,39525700.0,198.68110874720983,199.7407430013021,0.00629057689537782,0.011613166459035268,-1.1066436767578125,-1112.6849355003071,-0.9734357344640898,-1.3231748550163462,200.3902130126953,AAPL
2025-06-26,200.3902130126953,202.0252370277816,198.85489170599743,200.81890119127092,50799100.0,199.04856436593192,199.7782483782087,-0.002778191195320079,0.011463907327410655,2.213287353515625,3789.00148908009,-0.8286284861975162,-1.2242655812525802,200.469970703125,AAPL
2025-06-27,200.469970703125,202.6034778198992,199.39324535272064,201.27751091280396,73188600.0,199.82335117885046,199.80958266485305,0.00039801190502575245,0.009200365577979921,1.8743133544921875,-380.6355998426381,-0.6993700173937043,-1.119286468480805,204.5475311279297,AAPL
2025-06-30,204.5475311279297,206.7607970676305,198.65545787730727,201.39711462840117,91912800.0,201.04677036830358,200.0573999314081,0.02034000608920694,0.01111261440652854,8.693542480468778,400.53774058439836,-0.26485363310555954,-0.948399901405756,207.18951416015625,AAPL
2025-07-01,207.18951416015625,209.55231908550664,205.5146031050056,206.04299395149744,78788900.0,202.01809910365515,200.38829767136346,0.012916230362977066,0.00919617399440659,9.371490478515597,317.0868413935765,0.2893541877320729,-0.7008490835781903,211.7954864501953,AAPL
2025-07-02,211.7954864501953,212.69274987948137,207.5085290616707,208.2761972389462,67941800.0,203.57621547154017,200.8981744675409,0.02223072103194701,0.011177788136056625,16.7490234375,153.3673723201865,1.0876930996993224,-0.34314064692268786,212.90213012695312,AAPL
2025-07-03,212.90213012695312,213.9987837940836,211.1674035025876,211.5063683517463,34955800.0,205.4633331298828,201.38621303013392,0.005225057886292905,0.009599650114676155,16.918533325195312,150.8012572673105,1.7890562089341415,0.08329872424867801,209.3130340576172,AAPL
2025-07-07,209.3130340576172,215.57398008038285,208.16652910348648,212.0347473083985,50229000.0,206.65826851981026,201.7247060139974,-0.01685796223455238,0.013834694685574949,8.922821044921875,160.2962183635433,2.0318594575450675,0.47301087090795596,209.3728485107422,AAPL
2025-07-08,209.3728485107422,210.78853856973336,207.81758380403343,209.46258702266437,42848900.0,207.9415021623884,202.1700170607794,0.00028576554438819457,0.013559178672735274,8.484176635742188,170.23295921992178,2.2037063527739065,0.8191499672811461,210.4994354248047,AAPL
2025-07-09,210.4994354248047,210.6888614301138,206.59132988433592,208.8943192909964,48749400.0,209.37428283691406,202.51278323218935,0.005380768910944633,0.013322595633846364,10.80712890625,134.58062694154194,2.403100952120326,1.1359401642489821,211.7655792236328,AAPL
2025-07-10,211.7655792236328,212.8323250717279,209.39279496736208,209.87133445003573,44443600.0,210.40543256487166,203.0331050327846,0.006014951043801897,0.011977612935342852,10.817092895507812,133.8597179895735,2.63293895035099,1.4353399214693838,210.5193634033203,AAPL
2025-07-11,210.5193634033203,211.4864217284832,209.22330444266436,209.9311570606941,39765800.0,210.8811253138951,203.43616376604353,-0.005884883770447158,0.012021828753138564,10.129150390625,165.05926269613633,2.683593225972885,1.6849905823700841,207.9870758056641,AAPL
2025-07-14,207.9870758056641,210.27013683517245,206.91035052542597,209.293099043616,38840100.0,210.33706665039065,203.90331377301897,-0.012028763324753111,0.009223473026901059,7.517105102539091,228.51111670009217,2.490691517020565,1.8461307693001805,208.4755859375,AAPL
2025-07-15,208.4755859375,211.24715053377864,208.28615994072268,208.5852528191871,42296300.0,209.70470319475447,204.37378656296502,0.0023487523440752778,0.008876811740143566,3.9280548095703125,190.23819492339544,2.3501432197597296,1.9469332593920903,209.52239990234372,AAPL
2025-07-16,209.52239990234372,211.75559423754484,208.00700716596052,209.6619745482938,47490500.0,209.73461260114397,205.02466328938803,0.0050212784395653465,0.006771039890337958,2.3328857421874716,192.44171560775933,2.296751300642512,2.016896867642175,209.38284301757807,AAPL
2025-07-17,209.38284301757807,211.1574416148312,208.9541396463333,209.93117746335784,48068100.0,209.73604038783478,205.5753689720517,-0.0006660714311724769,0.006777707283711852,-2.4126434326172443,183.48121036887014,2.2176134780406755,2.0570401897218753,210.539306640625,AAPL
2025-07-18,210.539306640625,211.1474566075158,209.06380098140497,210.23024956462243,48974600.0,209.74173627580916,206.31312343052454,0.005523201454236792,0.006796647551586919,-2.362823486328125,174.55463218892444,2.2225924703986664,2.090150645857234,211.8353576660156,AAPL
2025-07-21,211.8353576660156,215.12534891613052,210.98794558852117,211.4565208835752,51377400.0,209.751704624721,207.0679691859654,0.006155862513610666,0.006817446420320411,2.522323608398409,203.00953697015422,2.304553387002045,2.133031194086196,213.74954223632807,AAPL
2025-07-22,213.74954223632807,214.29787667610697,211.5861274580158,212.4933703299684,46404100.0,210.2131587437221,207.7041277204241,0.009036190140318423,0.006977103138503662,4.376693725585881,214.43786954721696,2.495203547932732,2.2054656648555033,213.5002899169922,AAPL
2025-07-23,213.5002899169922,214.4972560435483,211.76557859278188,214.3477172095632,46989300.0,211.00076075962608,208.30468096051897,-0.0011660952193305318,0.0037444524654730357,3.0008544921875,554.9737751284358,2.596254588168648,2.2836234495181325,213.11148071289065,AAPL
2025-07-24,213.11148071289065,215.03563331063384,212.8821827557749,213.251055366678,46022600.0,211.66303144182476,208.94368925548736,-0.0018211179209766115,0.004295717761825973,1.345901489257841,3990.706997083985,2.6148225653690815,2.3498632726883226,213.2311248779297,AAPL
2025-07-25,213.2311248779297,214.58699944946255,212.7525701732737,214.04862920984863,40268800.0,212.1928492954799,209.52857680547805,0.0005614158591493723,0.004303469830139041,2.711761474609375,216.2842321712288,2.6091158419780243,2.401713786546263,213.40060424804688,AAPL
2025-07-28,213.40060424804688,214.19818019857897,212.41360229785764,213.3806606658472,37858000.0,212.76681518554688,210.1481192452567,0.0007948153451529105,0.004156247846412073,5.413528442382784,213.11812640407726,2.5884309703621398,2.4390572233094385,210.6290283203125,AAPL
2025-07-29,210.6290283203125,214.15828155569844,210.18039662608905,213.53018805628847,51411700.0,212.77963256835938,210.6318838936942,-0.012987666728969671,0.006997655083892462,2.1534423828125,5754.397739314715,2.3216327095291263,2.4155723205533763,208.415771484375,AAPL
2025-07-30,208.415771484375,211.74563469104575,207.0898047125579,211.2571158132724,45512500.0,212.29112025669642,210.8160858154297,-0.010507843356575286,0.007409281982460218,-1.1066284179687216,-184.82096085781842,1.9095892794053668,2.3143757123237743,206.9402618408203,AAPL
2025-07-31,206.9402618408203,209.2033639475293,206.5315020865265,207.85746883247032,80698400.0,211.31836591448103,210.80421665736608,-0.007079644851470834,0.00557766876963461,-2.4425811767577557,-172.98047407912452,1.4472970559831992,2.1409599810556594,201.76600646972656,AAPL
2025-08-01,201.76600646972656,212.93202387361225,200.8886714237977,210.23023901853355,104434500.0,209.6420397077288,210.32662237258185,-0.02500361855671096,0.009219193070444234,-8.773300170898438,-99.51901379431956,0.655847768075347,1.843937538459597,202.7330780029297,AAPL
2025-08-04,202.7330780029297,207.24933356384108,201.06813110178,203.8895472057539,75109300.0,208.15941074916296,209.8423817952474,0.004793035011813274,0.01024107106518762,-9.102279663085909,-116.14626097076751,0.10543767600333354,1.4962375659683445,202.3043670654297,AAPL
2025-08-05,202.3043670654297,204.7170232958933,201.5466782764192,202.7829065525681,44155100.0,206.59844534737724,209.50863574800036,-0.0021146570738387327,0.009955043401939317,-11.44517517089838,-77.90064708978707,-0.361196034178505,1.1247508459389746,212.60302734375,AAPL
2025-08-06,212.60302734375,214.72657006985975,204.96626313259569,205.0061502968161,108483100.0,206.48450578962053,209.6624537876674,0.050906762062084,0.0244020906128739,-0.8972625732421875,494.4299130962102,0.0988694975299893,0.9195745762571775,219.36245727539065,AAPL
2025-08-07,219.36245727539065,220.1799768073744,215.92292715514495,218.2159523061407,90224800.0,207.73213849748885,210.0845024472191,0.03179366736256095,0.0263120907102463,6.2509765625,243.95504242227048,0.9974067662355424,0.9351410142528506,228.65419006347656,AAPL
2025-08-08,228.65419006347656,230.29917810781973,218.58482597462975,220.16003429974123,113854000.0,210.6233411516462,210.8887220110212,0.042357898901638213,0.02826125604687489,15.423065185546875,175.5187395837013,2.431243347134398,1.23436148082916,226.7478179931641,AAPL
2025-08-11,226.7478179931641,229.12329528601256,224.3324234952035,227.4864157407103,61806100.0,213.45299203055245,211.66150556291853,-0.008337359003931843,0.02841868087018997,13.347213745117216,212.38215423986315,3.374837843971733,1.6624567534576746,229.21310424804688,AAPL
